,guid,sentence,opinion_type,target,opinin_Term,polarity,aspect_p,pos_tag,emd_con1,emd_con2,emd_con3,emd_con4,OP_Term_Tag,Target_Tag
771,train-771,"['I', 'highly', 'recommend', 'it', '.']",implicit,,recommend,positive,RESTAURANT GENERAL positive,"['PRON', 'ADV', 'VERB', 'PRON', 'PUNCT']","['O', 'O', 'VERB', 'O', 'O']","['PRON', 'ADV', 'VERB', 'PRON', 'O']","['PRON', 'ADV', 'VERB', 'PRON', 'O']","['PRON', 'ADV', 'VERB', 'PRON', 'O']","['O', 'O', 'B-IT', 'O', 'O']","['O', 'O', 'B-NULL', 'O', 'O']"
772,train-772,"['Great', 'Indian', 'Food', '!']",explicit,Indian Food,Great,positive,FOOD QUALITY positive,"['PROPN', 'PROPN', 'PROPN', 'PUNCT']","['PROPN', 'O', 'PROPN', 'O']","['PROPN', 'PROPN', 'PROPN', 'O']","['PROPN', 'PROPN', 'PROPN', 'O']","['PROPN', 'PROPN', 'PROPN', 'O']","['B-ET', 'O', 'O', 'O']","['O', 'B-EO', 'I-EO', 'O']"
773,train-773,"['Always', 'good', 'drinks', 'and', 'service', 'is', 'pretty', 'good', ';']",explicit,drinks,good,positive,DRINKS QUALITY positive,"['ADV', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
774,train-774,"['Always', 'good', 'drinks', 'and', 'service', 'is', 'pretty', 'good', ';']",explicit,service,good,positive,SERVICE GENERAL positive,"['ADV', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'O', 'O', 'ADJ', 'O']","['O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O']"
775,train-775,"['Highly', 'recommend', 'it', '!']",implicit,,recommend,positive,RESTAURANT GENERAL positive,"['ADV', 'VERB', 'PRON', 'PUNCT']","['O', 'VERB', 'O', 'O']","['ADV', 'VERB', 'PRON', 'O']","['ADV', 'VERB', 'PRON', 'O']","['ADV', 'VERB', 'PRON', 'O']","['O', 'B-IT', 'O', 'O']","['O', 'B-NULL', 'O', 'O']"
776,train-776,"['They', 'are', 'not', 'helpful', 'in', 'the', 'least', 'and', 'will', 'give', 'you', 'the', 'grand', 'run', 'around', 'so', 'by', 'the', 'time', 'the', 'event', 'date', 'rolls', 'around', 'you', 'will', 'not', 'only', 'regret', 'chosing', 'this', 'place', ',', 'but', 'also', 'become', 'hostile', '!']",implicit,,not helpful in the least,negative,SERVICE GENERAL negative,"['PRON', 'AUX', 'PART', 'ADJ', 'ADP', 'DET', 'ADJ', 'CCONJ', 'AUX', 'VERB', 'PRON', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'ADJ', 'PUNCT']","['O', 'AUX', 'PART', 'ADJ', 'ADP', 'O', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PART', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'ADP', 'O', 'ADJ', 'CCONJ', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PART', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'ADP', 'O', 'ADJ', 'CCONJ', 'AUX', 'VERB', 'PRON', 'O', 'O', 'NOUN', 'O', 'O', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'PART', 'O', 'VERB', 'VERB', 'O', 'O', 'O', 'CCONJ', 'O', 'VERB', 'O', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'ADP', 'O', 'ADJ', 'CCONJ', 'AUX', 'VERB', 'PRON', 'O', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'AUX', 'PART', 'O', 'VERB', 'VERB', 'O', 'NOUN', 'O', 'CCONJ', 'ADV', 'VERB', 'ADJ', 'O']","['O', 'O', 'B-IT', 'I-IT', 'I-IT', 'I-IT', 'I-IT', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-NULL', 'I-NULL', 'I-NULL', 'I-NULL', 'I-NULL', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
777,train-777,"['The', 'prices', 'were', 'CHEAP', 'compared', 'to', 'the', 'quality', 'of', 'service', 'and', 'food', '.']",implicit,,CHEAP,positive,RESTAURANT PRICES positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'VERB', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'VERB', 'ADP', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
778,train-778,"['it', 'is', 'not', 'consistent', '.']",implicit,,not consistent,negative,RESTAURANT GENERAL negative,"['PRON', 'AUX', 'PART', 'ADJ', 'PUNCT']","['O', 'AUX', 'PART', 'ADJ', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'O']","['PRON', 'AUX', 'PART', 'ADJ', 'O']","['O', 'O', 'B-IT', 'I-IT', 'O']","['O', 'O', 'B-NULL', 'I-NULL', 'O']"
779,train-779,"['The', 'food', 'is', 'amazing', '...', 'especially', 'if', 'you', 'get', 'the', 'Chef', ""'s"", 'tasting', 'menu', 'and', 'your', 'favourite', 'bottle', '(', 'or', 'two', '!', ')', 'of', 'wine', 'from', 'an', 'extensive', 'selection', 'of', 'wines', '.']",explicit,food,amazing,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PART', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NUM', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['O', 'O', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'O', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADV', 'SCONJ', 'PRON', 'VERB', 'O', 'O', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'ADJ', 'O', 'ADV', 'SCONJ', 'PRON', 'VERB', 'O', 'PROPN', 'O', 'NOUN', 'NOUN', 'CCONJ', 'O', 'O', 'NOUN', 'O', 'O', 'NUM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
780,train-780,"['The', 'food', 'is', 'amazing', '...', 'especially', 'if', 'you', 'get', 'the', 'Chef', ""'s"", 'tasting', 'menu', 'and', 'your', 'favourite', 'bottle', '(', 'or', 'two', '!', ')', 'of', 'wine', 'from', 'an', 'extensive', 'selection', 'of', 'wines', '.']",explicit,selection of wines,extensive,positive,DRINKS STYLE_OPTIONS positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PART', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NUM', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'I-EO', 'O']"
781,train-781,"['The', 'food', 'is', 'amazing', '...', 'especially', 'if', 'you', 'get', 'the', 'Chef', ""'s"", 'tasting', 'menu', 'and', 'your', 'favourite', 'bottle', '(', 'or', 'two', '!', ')', 'of', 'wine', 'from', 'an', 'extensive', 'selection', 'of', 'wines', '.']",explicit,Chef 's tasting menu,favourite,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADV', 'SCONJ', 'PRON', 'VERB', 'DET', 'PROPN', 'PART', 'NOUN', 'NOUN', 'CCONJ', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NUM', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'I-EO', 'I-EO', 'I-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
782,train-782,"['The', 'worst', 'excuse', 'for', 'Japanese', 'food', 'I', ""'"", 've', 'ever', 'encountered', '.']",implicit,,worst,negative,RESTAURANT MISCELLANEOUS negative,"['DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADV', 'VERB', 'PUNCT']","['O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'O', 'O', 'O', 'O', 'O', 'O', 'VERB', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'O', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADV', 'VERB', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADV', 'VERB', 'O']","['O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
783,train-783,"['I', 'plan', 'on', 'stopping', 'by', 'next', 'week', 'as', 'well', '.']",implicit,,stopping by next week,positive,RESTAURANT GENERAL positive,"['PRON', 'VERB', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADV', 'ADV', 'PUNCT']","['O', 'O', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'O', 'O', 'O']","['O', 'O', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'O', 'O', 'O']","['O', 'O', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'O', 'O', 'O']","['O', 'O', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'O', 'O', 'O']","['O', 'O', 'O', 'B-IT', 'I-IT', 'I-IT', 'I-IT', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NULL', 'I-NULL', 'I-NULL', 'I-NULL', 'O', 'O', 'O']"
784,train-784,"['supercilious', 'scorn', 'is', 'in', '.']",implicit,,supercilious scorn,negative,SERVICE GENERAL negative,"['ADJ', 'NOUN', 'AUX', 'ADV', 'PUNCT']","['ADJ', 'NOUN', 'O', 'O', 'O']","['ADJ', 'NOUN', 'O', 'O', 'O']","['ADJ', 'NOUN', 'O', 'O', 'O']","['ADJ', 'NOUN', 'O', 'O', 'O']","['B-IT', 'I-IT', 'O', 'O', 'O']","['B-NULL', 'I-NULL', 'O', 'O', 'O']"
785,train-785,"['Someone', 'else', 'recommended', 'the', 'dessert', '-', 'we', 'also', 'left', 'that', '.']",explicit,dessert,recommended,negative,FOOD QUALITY negative,"['PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'ADV', 'VERB', 'PRON', 'PUNCT']","['O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O', 'VERB', 'O', 'O']","['O', 'O', 'VERB', 'O', 'O', 'O', 'PRON', 'ADV', 'VERB', 'PRON', 'O']","['O', 'O', 'VERB', 'O', 'O', 'O', 'PRON', 'ADV', 'VERB', 'PRON', 'O']","['O', 'O', 'VERB', 'O', 'O', 'O', 'PRON', 'ADV', 'VERB', 'PRON', 'O']","['O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
786,train-786,"['This', 'is', 'the', 'perfect', 'date', 'spot', 'for', 'Williamsburg', 'couples', '.']",implicit,,perfect,positive,RESTAURANT MISCELLANEOUS positive,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'ADJ', 'O', 'NOUN', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'O']","['O', 'O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O']"
787,train-787,"['Indoor', 'was', 'very', 'cozy', 'and', 'cute', '.']",explicit,Indoor,cozy,positive,AMBIENCE GENERAL positive,"['PROPN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PROPN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PROPN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['PROPN', 'AUX', 'O', 'ADJ', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O']","['B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
788,train-788,"['Indoor', 'was', 'very', 'cozy', 'and', 'cute', '.']",explicit,Indoor,cute,positive,AMBIENCE GENERAL positive,"['PROPN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']","['O', 'O', 'O', 'ADJ', 'O', 'ADJ', 'O']","['O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'O']","['O', 'O', 'O', 'O', 'O', 'B-ET', 'O']","['B-EO', 'O', 'O', 'O', 'O', 'O', 'O']"
789,train-789,"['The', 'only', 'beverage', 'we', 'did', 'receive', 'was', 'water', 'in', 'dirty', 'glasses', '!']",implicit,,dirty,negative,SERVICE GENERAL negative,"['DET', 'ADJ', 'NOUN', 'PRON', 'AUX', 'VERB', 'AUX', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'O']"
790,train-790,"['it', ""'s"", 'one', 'of', 'our', 'favorite', 'places', 'to', 'eat', 'in', 'NY', '.']",implicit,,favorite,positive,RESTAURANT GENERAL positive,"['PRON', 'AUX', 'NUM', 'ADP', 'PRON', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'PROPN', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PRON', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-IT', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-NULL', 'O', 'O', 'O', 'O', 'O', 'O']"
791,train-791,"['Salads', 'are', 'a', 'delicious', 'way', 'to', 'begin', 'the', 'meal', '.']",explicit,Salads,delicious,positive,FOOD QUALITY positive,"['NOUN', 'AUX', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","['O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'O', 'VERB', 'O', 'O', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'PART', 'VERB', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'ADJ', 'NOUN', 'PART', 'VERB', 'O', 'NOUN', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O', 'O']","['B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
792,train-792,"['wo', 'nt', 'come', 'back', 'again', 'for', 'sure', '!']",implicit,,wont come back,negative,RESTAURANT GENERAL negative,"['AUX', 'PART', 'VERB', 'ADV', 'ADV', 'ADP', 'ADJ', 'PUNCT']","['AUX', 'PART', 'VERB', 'ADV', 'O', 'O', 'O', 'O']","['AUX', 'PART', 'VERB', 'ADV', 'ADV', 'ADP', 'O', 'O']","['AUX', 'PART', 'VERB', 'ADV', 'ADV', 'ADP', 'ADJ', 'O']","['AUX', 'PART', 'VERB', 'ADV', 'ADV', 'ADP', 'ADJ', 'O']","['O', 'O', 'B-IT', 'I-IT', 'O', 'O', 'O', 'O']","['O', 'O', 'B-NULL', 'I-NULL', 'O', 'O', 'O', 'O']"
793,train-793,"['This', 'place', 'has', 'ruined', 'me', 'for', 'neighborhood', 'sushi', '.']",explicit,sushi,ruined,positive,FOOD QUALITY positive,"['DET', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'NOUN', 'PROPN', 'PUNCT']","['O', 'O', 'O', 'VERB', 'O', 'O', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'O', 'O', 'O']","['O', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'O', 'PROPN', 'O']","['O', 'NOUN', 'AUX', 'VERB', 'PRON', 'ADP', 'NOUN', 'PROPN', 'O']","['O', 'O', 'O', 'B-ET', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EO', 'O']"
794,train-794,"['Me', 'and', 'my', 'girls', 'will', 'definitely', 'go', 'back', '.']",implicit,,go back,positive,RESTAURANT GENERAL positive,"['PRON', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADV', 'PUNCT']","['O', 'O', 'O', 'O', 'O', 'O', 'VERB', 'ADV', 'O']","['PRON', 'O', 'O', 'O', 'AUX', 'ADV', 'VERB', 'ADV', 'O']","['PRON', 'CCONJ', 'O', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADV', 'O']","['PRON', 'CCONJ', 'PRON', 'NOUN', 'AUX', 'ADV', 'VERB', 'ADV', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-IT', 'I-IT', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-NULL', 'I-NULL', 'O']"
795,train-795,"['The', 'large', 'selection', 'of', 'bruschettas', ',', 'paninis', ',', 'tramezzinis', 'keep', 'the', 'palate', 'from', 'stagnating', '.']",explicit,bruschettas,large selection,positive,FOOD STYLE_OPTIONS positive,"['DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'PUNCT']","['O', 'ADJ', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'O', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'O', 'NOUN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'B-ET', 'I-ET', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'B-EO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
